comuna,rango_etario,sexo,junta_discapacidad,barrio,total,cud_activos,cud_vencidos
7,65+ Personas mayores,FEMENINO,Visual,Flores,119,111,8
7,65+ Personas mayores,FEMENINO,Visual,Parque Chacabuco,44,41,3
7,65+ Personas mayores,MASCULINO,Auditiva,Flores,437,418,19
7,65+ Personas mayores,MASCULINO,Auditiva,Parque Chacabuco,205,192,13
7,65+ Personas mayores,MASCULINO,Mental,Flores,149,134,15
7,65+ Personas mayores,MASCULINO,Mental,Parque Chacabuco,64,60,4
7,65+ Personas mayores,MASCULINO,Mixta,Flores,347,309,38
7,65+ Personas mayores,MASCULINO,Mixta,Parque Chacabuco,149,127,22
7,65+ Personas mayores,MASCULINO,Motora,Flores,447,408,39
7,65+ Personas mayores,MASCULINO,Motora,Parque Chacabuco,183,163,20
7,65+ Personas mayores,MASCULINO,Visceral,Flores,166,143,23
7,65+ Personas mayores,MASCULINO,Visceral,Parque Chacabuco,96,85,11
7,65+ Personas mayores,MASCULINO,Visual,Flores,85,80,5
7,65+ Personas mayores,MASCULINO,Visual,Parque Chacabuco,35,32,3
8,"0-5 Primera infancia",FEMENINO,Auditiva,Villa Lugano,2,2,0
8,"0-5 Primera infancia",FEMENINO,Mental,Villa Lugano,21,21,0
8,"0-5 Primera infancia",FEMENINO,Mental,Villa Riachuelo,3,3,0
8,"0-5 Primera infancia",FEMENINO,Mental,Villa Soldati,5,5,0
8,"0-5 Primera infancia",FEMENINO,Mixta,Villa Lugano,6,6,0
8,"0-5 Primera infancia",FEMENINO,Mixta,Villa Riachuelo,1,1,0
8,"0-5 Primera infancia",FEMENINO,Mixta,Villa Soldati,2,2,0
8,"0-5 Primera infancia",FEMENINO,Motora,Villa Lugano,1,1,0
8,"0-5 Primera infancia",FEMENINO,Visceral,Villa Riachuelo,1,1,0
8,"0-5 Primera infancia",MASCULINO,Auditiva,Villa Soldati,2,2,0
8,"0-5 Primera infancia",MASCULINO,Mental,Villa Lugano,53,53,0
8,"0-5 Primera infancia",MASCULINO,Mental,Villa Riachuelo,7,7,0
8,"0-5 Primera infancia",MASCULINO,Mental,Villa Soldati,24,23,1
8,"0-5 Primera infancia",MASCULINO,Mixta,Villa Lugano,9,9,0
8,"0-5 Primera infancia",MASCULINO,Mixta,Villa Riachuelo,1,1,0
8,"0-5 Primera infancia",MASCULINO,Mixta,Villa Soldati,3,3,0
8,"0-5 Primera infancia",MASCULINO,Motora,Villa Soldati,2,2,0
8,"0-5 Primera infancia",MASCULINO,Visceral,Villa Lugano,1,1,0
8,"0-5 Primera infancia",MASCULINO,Visceral,Villa Riachuelo,1,1,0
8,"0-5 Primera infancia",MASCULINO,Visceral,Villa Soldati,1,1,0
8,"0-5 Primera infancia",MASCULINO,Visual,Villa Lugano,1,1,0
8,18-64 Adulto,FEMENINO,Auditiva,Villa Lugano,68,67,1
8,18-64 Adulto,FEMENINO,Auditiva,Villa Riachuelo,27,26,1
8,18-64 Adulto,FEMENINO,Auditiva,Villa Soldati,23,23,0
8,18-64 Adulto,FEMENINO,Mental,Villa Lugano,217,207,10
8,18-64 Adulto,FEMENINO,Mental,Villa Riachuelo,56,54,2
8,18-64 Adulto,FEMENINO,Mental,Villa Soldati,98,93,5
8,18-64 Adulto,FEMENINO,Mixta,Villa Lugano,77,72,5
8,18-64 Adulto,FEMENINO,Mixta,Villa Riachuelo,18,18,0
8,18-64 Adulto,FEMENINO,Mixta,Villa Soldati,28,26,2
8,18-64 Adulto,FEMENINO,Motora,Villa Lugano,182,173,9
8,18-64 Adulto,FEMENINO,Motora,Villa Riachuelo,33,32,1
8,18-64 Adulto,FEMENINO,Motora,Villa Soldati,50,50,0
8,18-64 Adulto,FEMENINO,Visceral,Villa Lugano,48,45,3
8,18-64 Adulto,FEMENINO,Visceral,Villa Riachuelo,11,11,0
8,18-64 Adulto,FEMENINO,Visceral,Villa Soldati,17,17,0
8,18-64 Adulto,FEMENINO,Visual,Villa Lugano,47,47,0
8,18-64 Adulto,FEMENINO,Visual,Villa Riachuelo,9,9,0
8,18-64 Adulto,FEMENINO,Visual,Villa Soldati,10,9,1
8,18-64 Adulto,MASCULINO,Auditiva,Villa Lugano,78,76,2
8,18-64 Adulto,MASCULINO,Auditiva,Villa Riachuelo,14,14,0
8,18-64 Adulto,MASCULINO,Auditiva,Villa Soldati,24,24,0
8,18-64 Adulto,MASCULINO,Mental,Villa Lugano,348,334,14
8,18-64 Adulto,MASCULINO,Mental,Villa Riachuelo,61,59,2
8,18-64 Adulto,MASCULINO,Mental,Villa Soldati,143,138,5
8,18-64 Adulto,MASCULINO,Mixta,Villa Lugano,113,106,7
8,18-64 Adulto,MASCULINO,Mixta,Villa Riachuelo,25,25,0
8,18-64 Adulto,MASCULINO,Mixta,Villa Soldati,48,45,3
8,18-64 Adulto,MASCULINO,Motora,Villa Lugano,190,185,5
8,18-64 Adulto,MASCULINO,Motora,Villa Riachuelo,45,44,1
8,18-64 Adulto,MASCULINO,Motora,Villa Soldati,79,76,3
8,18-64 Adulto,MASCULINO,Visceral,Villa Lugano,67,60,7
8,18-64 Adulto,MASCULINO,Visceral,Villa Riachuelo,17,15,2
8,18-64 Adulto,MASCULINO,Visceral,Villa Soldati,24,24,0
8,18-64 Adulto,MASCULINO,Visual,Villa Lugano,49,48,1
8,18-64 Adulto,MASCULINO,Visual,Villa Riachuelo,8,7,1
8,18-64 Adulto,MASCULINO,Visual,Villa Soldati,16,16,0
8,6-17 Pediátrico,FEMENINO,Auditiva,Villa Lugano,5,4,1
8,6-17 Pediátrico,FEMENINO,Auditiva,Villa Riachuelo,2,2,0
8,6-17 Pediátrico,FEMENINO,Auditiva,Villa Soldati,3,3,0
8,6-17 Pediátrico,FEMENINO,Mental,Villa Lugano,163,158,5
8,6-17 Pediátrico,FEMENINO,Mental,Villa Riachuelo,53,53,0
8,6-17 Pediátrico,FEMENINO,Mental,Villa Soldati,59,57,2
8,6-17 Pediátrico,FEMENINO,Mixta,Villa Lugano,14,12,2
8,6-17 Pediátrico,FEMENINO,Mixta,Villa Riachuelo,4,4,0
8,6-17 Pediátrico,FEMENINO,Mixta,Villa Soldati,8,7,1
8,6-17 Pediátrico,FEMENINO,Motora,Villa Lugano,9,8,1
8,6-17 Pediátrico,FEMENINO,Motora,Villa Riachuelo,5,4,1
8,6-17 Pediátrico,FEMENINO,Motora,Villa Soldati,2,2,0
8,6-17 Pediátrico,FEMENINO,Visceral,Villa Lugano,3,3,0
8,6-17 Pediátrico,FEMENINO,Visceral,Villa Riachuelo,4,4,0
8,6-17 Pediátrico,FEMENINO,Visceral,Villa Soldati,2,2,0
8,6-17 Pediátrico,FEMENINO,Visual,Villa Lugano,2,2,0
8,6-17 Pediátrico,FEMENINO,Visual,Villa Riachuelo,1,1,0
8,6-17 Pediátrico,MASCULINO,Auditiva,Villa Lugano,10,10,0
8,6-17 Pediátrico,MASCULINO,Auditiva,Villa Riachuelo,2,2,0
8,6-17 Pediátrico,MASCULINO,Auditiva,Villa Soldati,10,10,0
8,6-17 Pediátrico,MASCULINO,Mental,Villa Lugano,493,476,17
8,6-17 Pediátrico,MASCULINO,Mental,Villa Riachuelo,144,136,8
8,6-17 Pediátrico,MASCULINO,Mental,Villa Soldati,159,150,9
8,6-17 Pediátrico,MASCULINO,Mixta,Villa Lugano,41,40,1
8,6-17 Pediátrico,MASCULINO,Mixta,Villa Riachuelo,10,9,1
8,6-17 Pediátrico,MASCULINO,Mixta,Villa Soldati,12,12,0
8,6-17 Pediátrico,MASCULINO,Motora,Villa Lugano,9,8,1
8,6-17 Pediátrico,MASCULINO,Motora,Villa Riachuelo,2,2,0
8,6-17 Pediátrico,MASCULINO,Motora,Villa Soldati,4,3,1
8,6-17 Pediátrico,MASCULINO,Visceral,Villa Lugano,9,9,0
8,6-17 Pediátrico,MASCULINO,Visceral,Villa Riachuelo,1,1,0
8,6-17 Pediátrico,MASCULINO,Visceral,Villa Soldati,5,5,0
8,6-17 Pediátrico,MASCULINO,Visual,Villa Lugano,4,4,0
8,6-17 Pediátrico,MASCULINO,Visual,Villa Riachuelo,1,1,0
8,6-17 Pediátrico,MASCULINO,Visual,Villa Soldati,1,1,0
8,65+ Personas mayores,FEMENINO,Auditiva,Villa Lugano,155,147,8
8,65+ Personas mayores,FEMENINO,Auditiva,Villa Riachuelo,39,38,1
8,65+ Personas mayores,FEMENINO,Auditiva,Villa Soldati,38,35,3
8,65+ Personas mayores,FEMENINO,Mental,Villa Lugano,51,47,4
8,65+ Personas mayores,FEMENINO,Mental,Villa Riachuelo,20,18,2
8,65+ Personas mayores,FEMENINO,Mental,Villa Soldati,21,20,1
8,65+ Personas mayores,FEMENINO,Mixta,Villa Lugano,173,152,21
8,65+ Personas mayores,FEMENINO,Mixta,Villa Riachuelo,49,44,5
8,65+ Personas mayores,FEMENINO,Mixta,Villa Soldati,33,30,3
8,65+ Personas mayores,FEMENINO,Motora,Villa Lugano,219,200,19
8,65+ Personas mayores,FEMENINO,Motora,Villa Riachuelo,62,59,3
8,65+ Personas mayores,FEMENINO,Motora,Villa Soldati,41,38,3
8,65+ Personas mayores,FEMENINO,Visceral,Villa Lugano,42,34,8
8,65+ Personas mayores,FEMENINO,Visceral,Villa Riachuelo,8,7,1
8,65+ Personas mayores,FEMENINO,Visceral,Villa Soldati,7,6,1
8,65+ Personas mayores,FEMENINO,Visual,Villa Lugano,42,37,5
8,65+ Personas mayores,FEMENINO,Visual,Villa Riachuelo,8,8,0
8,65+ Personas mayores,FEMENINO,Visual,Villa Soldati,18,17,1
8,65+ Personas mayores,MASCULINO,Auditiva,Villa Lugano,172,161,11
8,65+ Personas mayores,MASCULINO,Auditiva,Villa Riachuelo,44,38,6
8,65+ Personas mayores,MASCULINO,Auditiva,Villa Soldati,39,39,0
8,65+ Personas mayores,MASCULINO,Mental,Villa Lugano,44,41,3
8,65+ Personas mayores,MASCULINO,Mental,Villa Riachuelo,9,8,1
8,65+ Personas mayores,MASCULINO,Mental,Villa Soldati,6,6,0
8,65+ Personas mayores,MASCULINO,Mixta,Villa Lugano,116,101,15
8,65+ Personas mayores,MASCULINO,Mixta,Villa Riachuelo,26,24,2
8,65+ Personas mayores,MASCULINO,Mixta,Villa Soldati,33,31,2
8,65+ Personas mayores,MASCULINO,Motora,Villa Lugano,160,148,12
8,65+ Personas mayores,MASCULINO,Motora,Villa Riachuelo,41,39,2
8,65+ Personas mayores,MASCULINO,Motora,Villa Soldati,45,39,6
8,65+ Personas mayores,MASCULINO,Visceral,Villa Lugano,63,53,10
8,65+ Personas mayores,MASCULINO,Visceral,Villa Riachuelo,25,22,3
8,65+ Personas mayores,MASCULINO,Visceral,Villa Soldati,22,19,3
8,65+ Personas mayores,MASCULINO,Visual,Villa Lugano,41,37,4
8,65+ Personas mayores,MASCULINO,Visual,Villa Riachuelo,10,10,0
8,65+ Personas mayores,MASCULINO,Visual,Villa Soldati,11,10,1
9,"0-5 Primera infancia",FEMENINO,Auditiva,Mataderos,2,1,1
9,"0-5 Primera infancia",FEMENINO,Mental,Liniers,7,7,0
9,"0-5 Primera infancia",FEMENINO,Mental,Mataderos,20,20,0
9,"0-5 Primera infancia",FEMENINO,Mental,Parque Avellaneda,20,19,1
9,"0-5 Primera infancia",FEMENINO,Mixta,Liniers,4,4,0
9,"0-5 Primera infancia",FEMENINO,Mixta,Mataderos,5,5,0
9,"0-5 Primera infancia",FEMENINO,Mixta,Parque Avellaneda,4,4,0
9,"0-5 Primera infancia",FEMENINO,Motora,Mataderos,2,2,0
9,"0-5 Primera infancia",FEMENINO,Visceral,Liniers,1,1,0
9,"0-5 Primera infancia",FEMENINO,Visual,Liniers,1,1,0
9,"0-5 Primera infancia",MASCULINO,Auditiva,Mataderos,1,1,0
9,"0-5 Primera infancia",MASCULINO,Mental,Liniers,24,24,0
9,"0-5 Primera infancia",MASCULINO,Mental,Mataderos,49,46,3
9,"0-5 Primera infancia",MASCULINO,Mental,Parque Avellaneda,45,44,1
9,"0-5 Primera infancia",MASCULINO,Mixta,Liniers,3,3,0
9,"0-5 Primera infancia",MASCULINO,Mixta,Mataderos,3,3,0
9,"0-5 Primera infancia",MASCULINO,Mixta,Parque Avellaneda,7,5,2
9,"0-5 Primera infancia",MASCULINO,Motora,Liniers,1,1,0
9,"0-5 Primera infancia",MASCULINO,Motora,Mataderos,1,1,0
9,"0-5 Primera infancia",MASCULINO,Motora,Parque Avellaneda,1,1,0
9,"0-5 Primera infancia",MASCULINO,Visceral,Parque Avellaneda,2,2,0
9,18-64 Adulto,FEMENINO,Auditiva,Liniers,56,55,1
9,18-64 Adulto,FEMENINO,Auditiva,Mataderos,80,79,1
9,18-64 Adulto,FEMENINO,Auditiva,Parque Avellaneda,55,52,3
9,18-64 Adulto,FEMENINO,Mental,Liniers,174,166,8
9,18-64 Adulto,FEMENINO,Mental,Mataderos,248,239,9
9,18-64 Adulto,FEMENINO,Mental,Parque Avellaneda,218,206,12
9,18-64 Adulto,FEMENINO,Mixta,Liniers,50,48,2
9,18-64 Adulto,FEMENINO,Mixta,Mataderos,70,66,4
9,18-64 Adulto,FEMENINO,Mixta,Parque Avellaneda,63,58,5
9,18-64 Adulto,FEMENINO,Motora,Liniers,96,91,5
9,18-64 Adulto,FEMENINO,Motora,Mataderos,176,166,10
9,18-64 Adulto,FEMENINO,Motora,Parque Avellaneda,141,133,8
9,18-64 Adulto,FEMENINO,Visceral,Liniers,32,32,0
9,18-64 Adulto,FEMENINO,Visceral,Mataderos,68,66,2
9,18-64 Adulto,FEMENINO,Visceral,Parque Avellaneda,46,40,6
9,18-64 Adulto,FEMENINO,Visual,Liniers,18,18,0
9,18-64 Adulto,FEMENINO,Visual,Mataderos,33,33,0
9,18-64 Adulto,FEMENINO,Visual,Parque Avellaneda,30,30,0
9,18-64 Adulto,MASCULINO,Auditiva,Liniers,42,41,1
9,18-64 Adulto,MASCULINO,Auditiva,Mataderos,73,70,3
9,18-64 Adulto,MASCULINO,Auditiva,Parque Avellaneda,52,47,5
9,18-64 Adulto,MASCULINO,Mental,Liniers,226,218,8
9,18-64 Adulto,MASCULINO,Mental,Mataderos,329,310,19
9,18-64 Adulto,MASCULINO,Mental,Parque Avellaneda,286,278,8
9,18-64 Adulto,MASCULINO,Mixta,Liniers,51,48,3
9,18-64 Adulto,MASCULINO,Mixta,Mataderos,94,88,6
9,18-64 Adulto,MASCULINO,Mixta,Parque Avellaneda,61,57,4
9,18-64 Adulto,MASCULINO,Motora,Liniers,122,117,5
9,18-64 Adulto,MASCULINO,Motora,Mataderos,190,181,9
9,18-64 Adulto,MASCULINO,Motora,Parque Avellaneda,131,128,3
9,18-64 Adulto,MASCULINO,Visceral,Liniers,33,32,1
9,18-64 Adulto,MASCULINO,Visceral,Mataderos,71,65,6
9,18-64 Adulto,MASCULINO,Visceral,Parque Avellaneda,47,46,1
9,18-64 Adulto,MASCULINO,Visual,Liniers,25,25,0
9,18-64 Adulto,MASCULINO,Visual,Mataderos,39,38,1
9,18-64 Adulto,MASCULINO,Visual,Parque Avellaneda,35,32,3
9,18-64 Adulto,NO BINARIE,Mental,Liniers,1,1,0
9,18-64 Adulto,NO BINARIE,Mental,Parque Avellaneda,1,1,0
9,6-17 Pediátrico,FEMENINO,Auditiva,Liniers,4,4,0
9,6-17 Pediátrico,FEMENINO,Auditiva,Mataderos,9,9,0
9,6-17 Pediátrico,FEMENINO,Auditiva,Parque Avellaneda,8,8,0
9,6-17 Pediátrico,FEMENINO,Mental,Liniers,100,97,3
9,6-17 Pediátrico,FEMENINO,Mental,Mataderos,178,172,6
9,6-17 Pediátrico,FEMENINO,Mental,Parque Avellaneda,127,125,2
9,6-17 Pediátrico,FEMENINO,Mixta,Liniers,16,15,1
9,6-17 Pediátrico,FEMENINO,Mixta,Mataderos,24,23,1
9,6-17 Pediátrico,FEMENINO,Mixta,Parque Avellaneda,17,16,1
9,6-17 Pediátrico,FEMENINO,Motora,Liniers,5,5,0
9,6-17 Pediátrico,FEMENINO,Motora,Mataderos,10,10,0
9,6-17 Pediátrico,FEMENINO,Motora,Parque Avellaneda,10,7,3
9,6-17 Pediátrico,FEMENINO,Visceral,Liniers,3,2,1
9,6-17 Pediátrico,FEMENINO,Visceral,Mataderos,4,4,0
9,6-17 Pediátrico,FEMENINO,Visceral,Parque Avellaneda,4,4,0
9,6-17 Pediátrico,FEMENINO,Visual,Liniers,1,1,0
9,6-17 Pediátrico,FEMENINO,Visual,Mataderos,2,2,0
9,6-17 Pediátrico,FEMENINO,Visual,Parque Avellaneda,1,1,0
9,6-17 Pediátrico,MASCULINO,Auditiva,Liniers,2,2,0
9,6-17 Pediátrico,MASCULINO,Auditiva,Mataderos,10,10,0
9,6-17 Pediátrico,MASCULINO,Auditiva,Parque Avellaneda,10,10,0
9,6-17 Pediátrico,MASCULINO,Mental,Liniers,225,216,9
9,6-17 Pediátrico,MASCULINO,Mental,Mataderos,447,422,25
9,6-17 Pediátrico,MASCULINO,Mental,Parque Avellaneda,340,325,15
9,6-17 Pediátrico,MASCULINO,Mixta,Liniers,20,20,0
9,6-17 Pediátrico,MASCULINO,Mixta,Mataderos,33,32,1
9,6-17 Pediátrico,MASCULINO,Mixta,Parque Avellaneda,35,34,1
9,6-17 Pediátrico,MASCULINO,Motora,Liniers,5,4,1
9,6-17 Pediátrico,MASCULINO,Motora,Mataderos,10,10,0
9,6-17 Pediátrico,MASCULINO,Motora,Parque Avellaneda,8,7,1
9,6-17 Pediátrico,MASCULINO,Visceral,Liniers,2,2,0
9,6-17 Pediátrico,MASCULINO,Visceral,Mataderos,5,5,0
9,6-17 Pediátrico,MASCULINO,Visceral,Parque Avellaneda,3,3,0
9,6-17 Pediátrico,MASCULINO,Visual,Liniers,1,1,0
9,6-17 Pediátrico,MASCULINO,Visual,Parque Avellaneda,4,4,0
9,65+ Personas mayores,FEMENINO,Auditiva,Liniers,133,124,9
9,65+ Personas mayores,FEMENINO,Auditiva,Mataderos,180,171,9
9,65+ Personas mayores,FEMENINO,Auditiva,Parque Avellaneda,126,121,5
9,65+ Personas mayores,FEMENINO,Mental,Liniers,64,53,11
9,65+ Personas mayores,FEMENINO,Mental,Mataderos,106,96,10
9,65+ Personas mayores,FEMENINO,Mental,Parque Avellaneda,60,53,7
9,65+ Personas mayores,FEMENINO,Mixta,Liniers,179,154,25
9,65+ Personas mayores,FEMENINO,Mixta,Mataderos,215,196,19
9,65+ Personas mayores,FEMENINO,Mixta,Parque Avellaneda,178,155,23
9,65+ Personas mayores,FEMENINO,Motora,Liniers,164,154,10
9,65+ Personas mayores,FEMENINO,Motora,Mataderos,277,255,22
9,65+ Personas mayores,FEMENINO,Motora,Parque Avellaneda,161,142,19
9,65+ Personas mayores,FEMENINO,Visceral,Liniers,27,25,2
9,65+ Personas mayores,FEMENINO,Visceral,Mataderos,44,38,6
9,65+ Personas mayores,FEMENINO,Visceral,Parque Avellaneda,35,34,1
9,65+ Personas mayores,FEMENINO,Visual,Liniers,32,30,2
9,65+ Personas mayores,FEMENINO,Visual,Mataderos,45,42,3
9,65+ Personas mayores,FEMENINO,Visual,Parque Avellaneda,31,30,1
9,65+ Personas mayores,MASCULINO,Auditiva,Liniers,162,154,8
9,65+ Personas mayores,MASCULINO,Auditiva,Mataderos,213,203,10
9,65+ Personas mayores,MASCULINO,Auditiva,Parque Avellaneda,118,112,6
9,65+ Personas mayores,MASCULINO,Mental,Liniers,40,35,5
9,65+ Personas mayores,MASCULINO,Mental,Mataderos,54,45,9
9,65+ Personas mayores,MASCULINO,Mental,Parque Avellaneda,35,31,4
9,65+ Personas mayores,MASCULINO,Mixta,Liniers,105,95,10
9,65+ Personas mayores,MASCULINO,Mixta,Mataderos,135,115,20
9,65+ Personas mayores,MASCULINO,Mixta,Parque Avellaneda,108,100,8
9,65+ Personas mayores,MASCULINO,Motora,Liniers,171,159,12
9,65+ Personas mayores,MASCULINO,Motora,Mataderos,224,202,22
9,65+ Personas mayores,MASCULINO,Motora,Parque Avellaneda,145,131,14
9,65+ Personas mayores,MASCULINO,Visceral,Liniers,75,67,8
9,65+ Personas mayores,MASCULINO,Visceral,Mataderos,110,93,17
9,65+ Personas mayores,MASCULINO,Visceral,Parque Avellaneda,61,57,4
9,65+ Personas mayores,MASCULINO,Visual,Liniers,23,22,1
9,65+ Personas mayores,MASCULINO,Visual,Mataderos,37,33,4
9,65+ Personas mayores,MASCULINO,Visual,Parque Avellaneda,24,23,1
10,"0-5 Primera infancia",FEMENINO,Auditiva,Floresta,1,1,0
10,"0-5 Primera infancia",FEMENINO,Auditiva,Velez Sarsfield,1,1,0
10,"0-5 Primera infancia",FEMENINO,Mental,Floresta,11,10,1
10,"0-5 Primera infancia",FEMENINO,Mental,Monte Castro,10,10,0
10,"0-5 Primera infancia",FEMENINO,Mental,Velez Sarsfield,8,8,0
10,"0-5 Primera infancia",FEMENINO,Mental,Versalles,1,1,0
10,"0-5 Primera infancia",FEMENINO,Mental,Villa Luro,3,3,0
10,"0-5 Primera infancia",FEMENINO,Mental,Villa Real,3,3,0
10,"0-5 Primera infancia",FEMENINO,Mixta,Floresta,3,2,1
10,"0-5 Primera infancia",FEMENINO,Mixta,Monte Castro,2,2,0
10,"0-5 Primera infancia",FEMENINO,Mixta,Velez Sarsfield,5,5,0
10,"0-5 Primera infancia",FEMENINO,Mixta,Villa Luro,2,2,0
10,"0-5 Primera infancia",FEMENINO,Mixta,Villa Real,1,1,0
10,"0-5 Primera infancia",FEMENINO,Motora,Floresta,2,2,0
10,"0-5 Primera infancia",FEMENINO,Motora,Monte Castro,1,1,0
10,"0-5 Primera infancia",FEMENINO,Motora,Villa Luro,1,1,0
10,"0-5 Primera infancia",FEMENINO,Visceral,Floresta,1,1,0
10,"0-5 Primera infancia",MASCULINO,Auditiva,Floresta,1,1,0
10,"0-5 Primera infancia",MASCULINO,Mental,Floresta,25,25,0
10,"0-5 Primera infancia",MASCULINO,Mental,Monte Castro,13,13,0
10,"0-5 Primera infancia",MASCULINO,Mental,Velez Sarsfield,14,14,0
10,"0-5 Primera infancia",MASCULINO,Mental,Versalles,4,4,0
10,"0-5 Primera infancia",MASCULINO,Mental,Villa Luro,15,15,0
10,"0-5 Primera infancia",MASCULINO,Mental,Villa Real,6,6,0
10,"0-5 Primera infancia",MASCULINO,Mixta,Floresta,2,1,1
10,"0-5 Primera infancia",MASCULINO,Mixta,Monte Castro,4,4,0
10,"0-5 Primera infancia",MASCULINO,Mixta,Velez Sarsfield,3,3,0
10,"0-5 Primera infancia",MASCULINO,Mixta,Versalles,2,2,0
10,"0-5 Primera infancia",MASCULINO,Mixta,Villa Luro,1,1,0
10,"0-5 Primera infancia",MASCULINO,Mixta,Villa Real,4,4,0
10,"0-5 Primera infancia",MASCULINO,Motora,Floresta,2,2,0
10,"0-5 Primera infancia",MASCULINO,Motora,Monte Castro,1,1,0
10,"0-5 Primera infancia",MASCULINO,Motora,Versalles,2,2,0
10,"0-5 Primera infancia",MASCULINO,Visceral,Monte Castro,1,1,0
10,"0-5 Primera infancia",MASCULINO,Visceral,Velez Sarsfield,1,1,0
10,"0-5 Primera infancia",MASCULINO,Visceral,Villa Real,1,1,0
10,"0-5 Primera infancia",MASCULINO,Visual,Velez Sarsfield,1,1,0
10,18-64 Adulto,FEMENINO,Auditiva,Floresta,29,27,2
10,18-64 Adulto,FEMENINO,Auditiva,Monte Castro,30,29,1
10,18-64 Adulto,FEMENINO,Auditiva,Velez Sarsfield,31,29,2
10,18-64 Adulto,FEMENINO,Auditiva,Versalles,17,17,0
10,18-64 Adulto,FEMENINO,Auditiva,Villa Luro,38,38,0
10,18-64 Adulto,FEMENINO,Auditiva,Villa Real,13,12,1
10,18-64 Adulto,FEMENINO,Mental,Floresta,159,152,7
10,18-64 Adulto,FEMENINO,Mental,Monte Castro,130,125,5
10,18-64 Adulto,FEMENINO,Mental,Velez Sarsfield,125,120,5
10,18-64 Adulto,FEMENINO,Mental,Versalles,49,48,1
10,18-64 Adulto,FEMENINO,Mental,Villa Luro,124,121,3
10,18-64 Adulto,FEMENINO,Mental,Villa Real,48,45,3
10,18-64 Adulto,FEMENINO,Mixta,Floresta,55,55,0
10,18-64 Adulto,FEMENINO,Mixta,Monte Castro,36,36,0
10,18-64 Adulto,FEMENINO,Mixta,Velez Sarsfield,33,33,0
10,18-64 Adulto,FEMENINO,Mixta,Versalles,14,14,0
10,18-64 Adulto,FEMENINO,Mixta,Villa Luro,58,57,1
10,18-64 Adulto,FEMENINO,Mixta,Villa Real,16,14,2
10,18-64 Adulto,FEMENINO,Motora,Floresta,84,79,5
10,18-64 Adulto,FEMENINO,Motora,Monte Castro,84,81,3
10,18-64 Adulto,FEMENINO,Motora,Velez Sarsfield,88,85,3
10,18-64 Adulto,FEMENINO,Motora,Versalles,33,31,2
10,18-64 Adulto,FEMENINO,Motora,Villa Luro,84,76,8
10,18-64 Adulto,FEMENINO,Motora,Villa Real,39,39,0
10,18-64 Adulto,FEMENINO,Visceral,Floresta,29,28,1
10,18-64 Adulto,FEMENINO,Visceral,Monte Castro,27,27,0
10,18-64 Adulto,FEMENINO,Visceral,Velez Sarsfield,18,17,1
10,18-64 Adulto,FEMENINO,Visceral,Versalles,12,9,3
10,18-64 Adulto,FEMENINO,Visceral,Villa Luro,21,19,2
10,18-64 Adulto,FEMENINO,Visceral,Villa Real,13,12,1
10,18-64 Adulto,FEMENINO,Visual,Floresta,22,21,1
10,18-64 Adulto,FEMENINO,Visual,Monte Castro,12,12,0
10,18-64 Adulto,FEMENINO,Visual,Velez Sarsfield,11,11,0
10,18-64 Adulto,FEMENINO,Visual,Versalles,6,6,0
10,18-64 Adulto,FEMENINO,Visual,Villa Luro,8,8,0
10,18-64 Adulto,FEMENINO,Visual,Villa Real,3,3,0
10,18-64 Adulto,MASCULINO,Auditiva,Floresta,39,39,0
10,18-64 Adulto,MASCULINO,Auditiva,Monte Castro,22,22,0
10,18-64 Adulto,MASCULINO,Auditiva,Velez Sarsfield,27,27,0
10,18-64 Adulto,MASCULINO,Auditiva,Versalles,14,14,0
10,18-64 Adulto,MASCULINO,Auditiva,Villa Luro,34,31,3
10,18-64 Adulto,MASCULINO,Auditiva,Villa Real,22,21,1
10,18-64 Adulto,MASCULINO,Mental,Floresta,198,191,7
10,18-64 Adulto,MASCULINO,Mental,Monte Castro,163,155,8
10,18-64 Adulto,MASCULINO,Mental,Velez Sarsfield,176,168,8
10,18-64 Adulto,MASCULINO,Mental,Versalles,59,57,2
10,18-64 Adulto,MASCULINO,Mental,Villa Luro,184,177,7
10,18-64 Adulto,MASCULINO,Mental,Villa Real,53,51,2
10,18-64 Adulto,MASCULINO,Mixta,Floresta,49,49,0
10,18-64 Adulto,MASCULINO,Mixta,Monte Castro,47,46,1
10,18-64 Adulto,MASCULINO,Mixta,Velez Sarsfield,44,43,1
10,18-64 Adulto,MASCULINO,Mixta,Versalles,10,8,2
10,18-64 Adulto,MASCULINO,Mixta,Villa Luro,66,62,4
10,18-64 Adulto,MASCULINO,Mixta,Villa Real,15,13,2
10,18-64 Adulto,MASCULINO,Motora,Floresta,79,75,4
10,18-64 Adulto,MASCULINO,Motora,Monte Castro,96,87,9
10,18-64 Adulto,MASCULINO,Motora,Velez Sarsfield,65,65,0
10,18-64 Adulto,MASCULINO,Motora,Versalles,32,31,1
10,18-64 Adulto,MASCULINO,Motora,Villa Luro,81,79,2
10,18-64 Adulto,MASCULINO,Motora,Villa Real,32,32,0
10,18-64 Adulto,MASCULINO,Visceral,Floresta,29,28,1
10,18-64 Adulto,MASCULINO,Visceral,Monte Castro,28,26,2
10,18-64 Adulto,MASCULINO,Visceral,Velez Sarsfield,15,13,2
10,18-64 Adulto,MASCULINO,Visceral,Versalles,12,12,0
