sexo,rango_etario,comuna,barrio,estado_cud,junta_discapacidad,orientación_prestacional,tipo_orientacion_prestacional_1,tipo_orientacion_prestacional_2,tipo_orientacion_prestacional_3,tipo_orientacion_prestacional_4,otra_orientacion_prestacional,tipo_de_vivienda,alfabetizacion,cobertura_de_salud,total,cud_activos,cud_vencidos
Femenino,0-5 Primera infancia,11,Villa Devoto,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Obra Social,2,0,0
Femenino,0-5 Primera infancia,11,Villa Devoto,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Pública,1,0,0
Femenino,0-5 Primera infancia,11,Villa Devoto,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,Transporte,,Departamento,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,11,Villa Devoto,Vigente,Mixta,Con orientación prestacional,Asistencia domiciliaria,Estimulación temprana,Prestaciones de rehabilitación,Transporte,,Casa,No corresponde,Pública,1,0,0
Femenino,0-5 Primera infancia,11,Villa Devoto,Vigente,Mixta,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Obra Social,2,0,0
Femenino,0-5 Primera infancia,11,Villa Devoto,Vigente,Mixta,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,11,Villa Gral. Mitre,Vigente,Auditiva,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,11,Villa Gral. Mitre,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Casa,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,11,Villa Gral. Mitre,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Casa,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,11,Villa Gral. Mitre,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,11,Villa Gral. Mitre,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Pública,1,0,0
Femenino,0-5 Primera infancia,11,Villa Gral. Mitre,Vigente,Mixta,Con orientación prestacional,Asistencia domiciliaria,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),,Departamento,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,11,Villa Gral. Mitre,Vigente,Mixta,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,,,,Casa,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,11,Villa Gral. Mitre,Vigente,Mixta,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Casa,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,11,Villa Gral. Mitre,Vigente,Mixta,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Prepaga,2,0,0
Femenino,0-5 Primera infancia,11,Villa Gral. Mitre,Vigente,Mixta,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",No corresponde,Pública,1,0,0
Femenino,0-5 Primera infancia,11,Villa Santa Rita,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Casa,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,11,Villa Santa Rita,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Obra Social,3,0,0
Femenino,0-5 Primera infancia,12,Coghlan,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),,,Departamento,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,12,Coghlan,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Casa,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,12,Coghlan,Vigente,Mixta,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,12,Coghlan,Vigente,Mixta,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,,,,Casa,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,12,Coghlan,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,Departamento,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,12,Saavedra,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,,,,Casa,No corresponde,Pública,1,0,0
Femenino,0-5 Primera infancia,12,Saavedra,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,12,Saavedra,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Pública,1,0,0
Femenino,0-5 Primera infancia,12,Saavedra,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Obra Social,2,0,0
Femenino,0-5 Primera infancia,12,Saavedra,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,Transporte,,Casa,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,12,Saavedra,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,Transporte,,Departamento,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,12,Saavedra,Vigente,Mixta,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Casa,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,12,Saavedra,Vigente,Mixta,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Servicio de apoyo a la integracion escolar,Transporte,,Departamento,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,12,Saavedra,Vigente,Mixta,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,12,Saavedra,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,Servicio de apoyo a la integracion escolar,,,,Departamento,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,12,Villa Pueyrredon,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,,,,Departamento,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,12,Villa Pueyrredon,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Casa,No corresponde,Prepaga,2,0,0
Femenino,0-5 Primera infancia,12,Villa Pueyrredon,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Prepaga,2,0,0
Femenino,0-5 Primera infancia,12,Villa Pueyrredon,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,12,Villa Pueyrredon,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,12,Villa Pueyrredon,Vigente,Mixta,Con orientación prestacional,Asistencia domiciliaria,Estimulación temprana,Prestaciones de rehabilitación,Servicio de apoyo a la integracion escolar,,Casa,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,12,Villa Pueyrredon,Vigente,Mixta,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,,,,Casa,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,12,Villa Pueyrredon,Vigente,Mixta,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,12,Villa Pueyrredon,Vigente,Mixta,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Auditiva,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,,,,Departamento,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,,,,Departamento,No corresponde,Pública,1,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Casa,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Obra Social,5,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Prepaga,2,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Mental,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Pública,2,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Casa,No corresponde,Obra Social,2,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Obra Social,3,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Prepaga,2,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Mental,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Pública,1,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Mixta,Con orientación prestacional,Asistencia domiciliaria,Estimulación temprana,Prestaciones de rehabilitación,Transporte,,"Hospital, Clínica, Sanatorio",No corresponde,Pública,1,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Mixta,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Mixta,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Casa,No corresponde,Pública,1,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Motora,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,,,,Casa,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Motora,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Obra Social,2,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Visceral,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,,,,Departamento,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Visceral,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Casa,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Visceral,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,12,Villa Urquiza,Vigente,Visual,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Obra Social,1,0,0
Femenino,0-5 Primera infancia,13,Belgrano,Vigente,Auditiva,Con orientación prestacional,Estimulación temprana,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,Departamento,No corresponde,Prepaga,1,0,0
Femenino,0-5 Primera infancia,13,Belgrano,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,No corresponde,Obra Social,1,0,0
